"fact_id","employeeid","jobid","attrition","businesstravel","dailyrate","hourlyrate","monthlyincome","monthlyrate","overtime","percentsalaryhike","performancerating","stockoptionlevel","totalworkingyears","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","environmentsatisfaction","jobsatisfaction","relationshipsatisfaction","distancefromhome","jobinvolvement","trainingtimelastyear","worklifebalance","numcompaniesworked"
862,862,14,True,"Travel_Rarely",920,69,2148,6889,"Yes",11,3,0,6,5,1,1,4,4,2,3,20,3,3,3,0
863,863,26,False,"Travel_Rarely",1234,90,17650,5404,"No",13,3,1,26,9,3,1,1,4,4,2,11,3,4,4,3
864,864,18,False,"Travel_Frequently",410,97,3180,4668,"No",13,3,3,4,3,2,0,2,4,2,3,2,3,3,3,0
865,865,11,False,"Travel_Rarely",852,55,5126,15998,"Yes",12,3,2,10,10,8,3,0,4,4,3,1,2,1,2,1
866,866,23,True,"Travel_Rarely",625,46,10609,14922,"No",11,3,0,17,14,1,11,7,1,3,3,1,2,2,1,5
867,867,1,False,"Travel_Rarely",362,43,2619,14561,"No",17,3,0,8,0,0,0,0,3,1,4,1,3,3,2,3
868,868,5,False,"Travel_Rarely",986,93,11935,21526,"No",18,3,0,10,10,2,0,7,2,3,3,3,2,2,3,1
869,869,9,False,"Travel_Rarely",589,46,4189,8800,"No",14,3,2,5,5,2,0,3,2,2,1,9,2,2,3,1
870,870,30,False,"Travel_Frequently",1213,94,3886,4223,"No",21,4,0,10,10,1,0,8,2,4,4,2,2,2,2,1
871,871,9,False,"Non-Travel",1188,45,6932,24406,"No",13,3,1,9,9,8,0,0,4,3,4,20,3,2,2,1
872,872,4,False,"Travel_Rarely",1223,59,10096,8202,"No",13,3,3,17,17,14,12,8,3,3,2,8,3,2,3,1
873,873,1,False,"Travel_Rarely",1115,54,2045,15174,"No",13,3,0,5,4,2,1,1,1,4,4,3,2,0,3,0
874,874,18,False,"Travel_Rarely",924,78,2496,6670,"No",11,3,0,7,1,1,0,0,3,4,4,2,3,3,3,4
875,875,1,False,"Travel_Rarely",1017,83,3920,18697,"No",14,3,1,17,3,1,0,2,3,1,1,1,2,2,2,2
876,876,21,False,"Travel_Rarely",316,54,3875,9983,"No",15,3,1,4,2,2,2,2,4,2,4,8,3,2,3,7
877,877,18,False,"Travel_Rarely",1276,59,1129,17536,"Yes",11,3,3,1,1,0,0,0,4,4,3,2,1,4,3,1
878,878,11,False,"Travel_Rarely",817,60,5363,10846,"No",12,3,1,10,9,7,0,0,4,4,2,1,2,0,3,0
879,879,13,False,"Non-Travel",325,74,9936,3787,"No",19,3,0,10,9,4,1,7,2,1,2,5,3,2,3,0
880,880,1,False,"Travel_Frequently",693,57,2610,15748,"No",11,3,3,4,4,2,0,3,4,3,4,7,4,2,3,1
881,881,9,False,"Travel_Rarely",1334,63,5209,19760,"Yes",12,3,3,11,11,8,2,7,3,2,2,4,2,4,2,1
882,882,26,False,"Travel_Rarely",1402,69,17048,24097,"No",23,4,0,28,26,15,15,9,3,1,1,2,3,2,3,8
883,883,1,False,"Travel_Rarely",1283,54,2201,18168,"No",16,3,0,6,3,2,1,2,4,4,4,23,3,4,3,9
884,884,14,True,"Travel_Rarely",350,56,2335,3157,"Yes",15,3,3,4,2,2,2,0,1,1,4,13,2,3,3,4
885,885,4,False,"Travel_Rarely",994,87,10445,15322,"No",19,3,0,18,8,6,4,0,2,2,4,7,3,4,3,7
886,886,7,False,"Travel_Rarely",124,35,4107,13848,"No",15,3,0,8,4,3,0,1,4,2,1,3,3,3,2,3
887,887,11,False,"Travel_Rarely",538,54,3681,14004,"No",14,3,0,9,3,2,0,2,1,4,4,25,2,3,3,4
888,888,18,False,"Travel_Frequently",748,74,3673,16458,"No",13,3,0,12,12,9,5,8,1,4,3,9,3,3,3,1
889,889,23,True,"Travel_Rarely",377,52,10096,15986,"No",11,3,1,28,7,7,4,3,1,4,1,9,3,1,4,4
890,890,18,False,"Travel_Rarely",650,37,2500,4344,"No",14,3,1,5,4,3,0,2,2,1,4,9,3,2,4,1
891,891,23,False,"Travel_Rarely",1232,96,8020,5100,"No",15,3,2,12,11,9,6,9,3,2,3,16,3,3,2,0
892,892,11,True,"Travel_Rarely",660,81,4834,7858,"No",14,3,1,9,1,0,0,0,1,3,2,15,3,3,2,7
893,893,18,False,"Travel_Rarely",201,95,2576,20490,"No",16,3,1,8,5,2,1,2,2,1,2,1,3,5,3,3
894,894,23,False,"Travel_Rarely",979,94,7140,3088,"No",11,3,1,12,7,7,1,7,3,1,1,15,2,2,3,2
895,895,9,False,"Travel_Rarely",205,98,5769,7100,"Yes",11,3,0,6,6,2,4,4,4,4,4,10,2,3,3,1
896,896,9,False,"Travel_Rarely",866,84,8463,23490,"No",18,3,0,6,5,4,1,3,4,1,4,5,3,4,3,0
897,897,1,False,"Travel_Rarely",373,47,1223,16901,"No",22,4,1,1,1,0,0,1,4,3,4,1,3,2,3,1
898,898,21,False,"Travel_Rarely",384,72,2572,20317,"No",16,3,1,3,3,2,0,2,1,4,2,8,3,1,2,1
899,899,18,False,"Travel_Rarely",464,75,1951,10910,"No",12,3,1,1,1,0,0,0,3,4,3,4,3,3,3,1
900,900,1,False,"Travel_Rarely",408,73,3022,10227,"No",21,4,0,8,1,0,0,0,2,2,1,19,3,1,3,4
901,901,7,False,"Travel_Rarely",1476,68,5661,4824,"No",19,3,0,9,8,3,0,7,2,1,3,16,4,2,3,0
902,902,17,False,"Travel_Rarely",1224,91,19665,13583,"No",12,3,0,29,22,10,12,9,4,2,4,10,2,3,3,4
903,903,1,False,"Travel_Rarely",192,32,2695,7747,"Yes",18,3,1,3,2,2,2,2,3,4,2,2,3,2,1,0
904,904,7,False,"Travel_Rarely",305,58,5294,9128,"No",16,3,1,10,7,0,1,7,3,3,3,16,4,3,3,3
905,905,14,True,"Travel_Frequently",1337,58,2863,19555,"No",12,3,0,1,1,0,0,0,1,2,1,22,2,2,3,1
906,906,1,False,"Travel_Rarely",1439,54,2996,5182,"Yes",15,3,0,8,6,4,1,3,3,3,4,4,3,2,3,7
907,907,18,False,"Non-Travel",1116,49,2564,7181,"No",14,3,0,12,11,7,6,7,3,4,3,2,3,2,2,0
908,908,1,True,"Non-Travel",906,95,2107,20293,"No",17,3,1,5,1,0,0,0,1,1,1,5,2,2,1,6
909,909,9,False,"Travel_Frequently",1318,79,4648,26075,"No",13,3,0,4,0,0,0,0,4,4,3,10,3,2,4,8
910,910,9,False,"Travel_Frequently",689,35,4668,22812,"No",17,3,3,9,8,7,0,7,4,4,4,9,1,2,4,0
911,911,7,False,"Travel_Rarely",670,51,6142,4223,"Yes",16,3,0,10,5,2,0,4,1,3,3,10,3,4,3,3
912,912,1,False,"Travel_Rarely",1316,83,3452,9752,"No",13,3,0,9,6,5,0,3,3,4,2,29,3,2,2,5
913,913,28,False,"Travel_Frequently",798,48,8943,14034,"No",24,4,1,10,10,9,8,9,3,3,1,7,2,2,3,1
914,914,1,True,"Non-Travel",967,85,2307,14460,"Yes",23,4,1,5,5,2,3,0,4,1,2,16,1,2,3,1
915,915,17,False,"Travel_Rarely",920,96,19740,18625,"No",14,3,1,25,8,7,0,7,3,4,2,3,1,2,3,3
916,916,28,False,"Travel_Rarely",950,93,7655,8039,"No",17,3,3,10,9,7,1,7,4,2,2,3,3,3,2,0
917,917,1,False,"Travel_Rarely",1469,51,2259,5543,"No",17,3,2,13,0,0,0,0,4,3,1,20,3,2,2,4
918,918,14,False,"Non-Travel",280,43,2706,10494,"No",15,3,1,3,3,2,2,2,3,4,2,1,3,2,3,1
919,919,9,False,"Travel_Rarely",1035,42,6861,4981,"Yes",12,3,0,19,1,0,0,0,2,4,3,3,3,1,3,8
920,920,17,False,"Travel_Rarely",734,46,19328,14218,"Yes",17,3,1,24,2,1,2,2,3,4,3,2,3,3,3,7
921,921,28,False,"Travel_Rarely",448,84,7945,19948,"Yes",15,3,0,18,4,2,3,3,3,4,4,16,3,2,2,6
922,922,18,False,"Travel_Rarely",329,98,2218,16193,"No",12,3,1,4,4,2,3,2,4,1,3,1,2,3,3,1
923,923,21,False,"Travel_Rarely",1440,55,2308,4944,"Yes",25,4,1,12,11,10,5,7,2,3,2,7,3,4,3,0
924,924,9,False,"Travel_Rarely",1082,83,6577,19558,"No",11,3,0,6,5,4,4,4,2,3,2,12,3,6,3,0
925,925,28,True,"Travel_Rarely",607,78,10169,14618,"No",16,3,1,34,33,7,1,9,3,4,2,2,2,4,3,0
926,926,13,False,"Travel_Rarely",1302,84,5482,16321,"No",18,3,1,13,4,1,1,2,4,2,4,2,1,3,3,5
927,927,2,False,"Travel_Rarely",954,46,6632,12388,"No",13,3,0,9,8,7,3,1,2,3,1,2,1,3,3,0
928,928,11,False,"Travel_Rarely",1138,48,4627,23631,"No",12,3,1,10,9,2,6,7,1,4,1,6,2,6,3,0
929,929,26,False,"Travel_Rarely",1225,47,15972,21086,"No",14,3,3,29,3,2,1,2,2,2,3,2,4,2,3,6
930,930,18,False,"Travel_Rarely",1358,67,2693,13335,"No",22,4,1,1,1,0,0,0,4,3,2,24,3,2,3,1
931,931,23,True,"Travel_Rarely",121,35,7639,24525,"No",22,4,3,10,10,4,1,9,2,4,4,27,3,3,2,1
932,932,4,False,"Travel_Rarely",1490,35,10466,20948,"No",14,3,2,29,8,7,0,7,3,2,2,7,3,3,3,3
933,933,1,True,"Travel_Frequently",429,99,2342,11092,"Yes",12,3,3,6,5,3,2,3,3,2,3,1,3,2,2,1
934,934,9,False,"Travel_Rarely",1124,57,7457,13273,"Yes",22,4,3,6,4,3,0,2,2,4,3,1,1,2,2,2
935,935,18,False,"Travel_Rarely",982,58,2258,16340,"No",12,3,1,10,8,0,1,7,4,3,2,1,2,2,3,6
936,936,1,False,"Travel_Rarely",950,97,2132,4585,"No",20,4,1,8,5,4,0,3,4,4,4,28,3,3,3,4
937,937,20,False,"Travel_Rarely",1315,35,19513,9358,"Yes",12,3,1,26,2,2,0,1,4,4,1,3,3,2,4,4
938,938,10,False,"Travel_Rarely",313,98,13734,7192,"No",18,3,0,21,7,7,1,0,4,2,3,3,3,6,3,3
939,939,4,False,"Travel_Rarely",1355,78,10999,22245,"No",14,3,0,27,15,11,4,8,3,3,2,4,2,3,3,7
940,940,9,False,"Travel_Frequently",1225,57,5473,24668,"No",11,3,0,20,4,3,1,3,1,3,4,1,2,2,2,7
941,941,9,True,"Travel_Frequently",662,67,4614,23288,"Yes",18,3,1,5,4,2,3,2,4,3,3,18,3,0,2,0
942,942,5,False,"Travel_Rarely",849,81,12061,26707,"No",17,3,1,19,10,8,0,1,1,2,3,25,2,2,3,3
943,943,3,False,"Travel_Rarely",854,68,19517,24118,"No",11,3,1,32,7,0,0,6,4,4,3,1,3,3,2,3
944,944,23,False,"Travel_Rarely",1435,99,7637,2354,"No",11,3,0,28,21,16,7,9,1,1,4,25,3,3,2,7
945,945,21,False,"Travel_Rarely",727,54,2728,21082,"No",11,3,0,2,2,2,0,2,4,1,1,9,3,3,3,1
946,946,1,False,"Travel_Rarely",931,72,2756,4673,"No",13,3,1,8,8,7,1,6,4,2,4,14,3,5,3,1
947,947,25,False,"Travel_Rarely",971,54,17328,5652,"No",19,3,0,29,20,7,12,7,4,4,4,1,3,3,2,6
948,948,7,False,"Travel_Rarely",970,96,6142,7360,"No",11,3,0,10,5,1,4,3,2,3,4,8,3,2,3,3
949,949,7,False,"Travel_Rarely",1194,52,6513,9060,"No",17,3,1,12,5,3,0,3,3,4,4,1,3,3,3,4
950,950,1,True,"Travel_Rarely",318,79,3388,21777,"Yes",17,3,1,2,1,0,0,0,4,3,1,9,2,0,2,0
951,951,30,False,"Non-Travel",552,60,6430,20794,"No",19,3,1,10,3,2,1,2,3,2,2,4,1,4,3,6
952,952,9,False,"Travel_Frequently",442,44,4554,20260,"No",18,3,0,10,10,7,0,9,2,4,1,2,3,3,2,1
953,953,28,False,"Travel_Rarely",319,39,7969,19609,"Yes",14,3,0,28,5,4,0,4,4,3,3,3,2,4,3,2
954,954,1,True,"Travel_Rarely",527,63,2686,5207,"Yes",13,3,0,10,10,9,7,8,4,4,3,1,3,2,2,1
955,955,12,False,"Travel_Rarely",1147,31,16799,16616,"No",14,3,1,21,20,7,0,9,3,1,3,10,3,5,3,0
956,956,19,False,"Travel_Rarely",896,75,13591,14674,"Yes",18,3,0,16,1,0,0,0,4,4,3,6,3,3,3,3
957,957,27,False,"Travel_Rarely",682,37,13872,24409,"No",13,3,0,38,37,10,1,8,4,3,3,10,3,1,2,0
958,958,9,True,"Travel_Rarely",1456,96,6134,8658,"Yes",13,3,3,16,2,2,2,2,2,1,2,13,2,3,3,5
959,959,1,False,"Travel_Rarely",290,65,3564,22977,"Yes",12,3,1,8,8,7,1,7,2,1,1,21,4,3,2,1
960,960,9,False,"Travel_Rarely",1361,94,8966,21026,"Yes",15,3,3,15,7,7,1,7,3,1,4,17,3,2,3,3
961,961,8,False,"Travel_Rarely",427,73,19141,8861,"No",15,3,3,23,21,6,12,6,2,4,2,10,2,2,2,3
962,962,28,True,"Travel_Rarely",601,53,10008,12023,"Yes",14,3,0,31,10,9,5,9,3,1,4,7,2,0,2,7
963,963,23,False,"Non-Travel",1212,78,10377,13755,"Yes",11,3,1,16,13,2,4,12,3,4,2,8,2,6,2,4
964,964,18,False,"Travel_Rarely",1181,79,1483,16102,"No",14,3,0,1,1,0,0,0,2,2,4,3,3,3,3,1
965,965,1,False,"Travel_Rarely",867,90,3143,6076,"No",19,3,1,14,10,8,7,6,4,1,2,8,4,1,3,6
966,966,16,False,"Travel_Rarely",495,64,11244,21072,"No",25,4,0,10,5,2,0,0,3,4,2,10,3,5,4,2
967,967,25,False,"Travel_Rarely",982,59,14336,4345,"No",11,3,1,25,25,10,3,9,1,2,3,12,2,3,3,1
968,968,14,False,"Travel_Rarely",244,97,3539,5033,"No",13,3,0,10,9,7,1,8,2,4,2,2,3,5,3,0
969,969,18,False,"Travel_Rarely",1490,43,2660,20232,"Yes",11,3,1,5,2,2,2,2,4,3,3,11,3,3,3,7
970,970,11,False,"Travel_Rarely",1015,50,5769,23447,"Yes",14,3,0,10,10,7,1,4,3,1,1,5,1,3,3,1
971,971,7,False,"Travel_Frequently",618,45,7756,22266,"No",17,3,0,7,6,2,0,4,1,4,3,3,3,1,2,0
972,972,18,False,"Travel_Rarely",1142,30,4014,16002,"Yes",15,3,1,4,2,2,2,2,3,1,3,23,3,3,3,3
973,973,9,False,"Travel_Rarely",1224,55,5204,13586,"Yes",11,3,0,10,10,8,0,9,3,4,4,7,3,2,3,1
974,974,9,True,"Travel_Rarely",436,37,5160,21519,"No",16,3,0,12,9,7,7,3,3,4,3,2,3,3,2,4
975,975,3,False,"Travel_Rarely",705,83,18947,22822,"No",12,3,0,22,2,2,2,1,2,1,4,2,3,2,2,3
976,976,10,False,"Travel_Rarely",832,81,11103,20420,"No",11,3,0,30,10,7,1,1,3,4,3,9,3,1,2,7
977,977,15,False,"Travel_Rarely",430,73,6962,19573,"Yes",22,4,1,15,1,0,0,0,4,2,4,2,3,2,3,4
978,978,18,False,"Travel_Rarely",1107,95,3034,26914,"No",12,3,1,18,18,7,12,17,4,1,3,14,3,2,2,1
979,979,9,False,"Travel_Rarely",647,45,5155,2253,"No",13,3,0,9,6,4,1,5,2,1,4,4,3,3,4,7
980,980,17,False,"Travel_Rarely",684,51,19537,6462,"No",13,3,0,23,20,18,15,15,1,3,3,6,3,5,3,7
981,981,15,False,"Travel_Rarely",405,93,4900,2721,"No",24,4,1,13,12,9,2,8,2,3,1,1,4,2,2,0
982,982,18,False,"Travel_Rarely",616,99,3377,25605,"No",17,3,1,7,4,3,0,2,3,1,4,2,3,5,2,4
983,983,5,False,"Non-Travel",1162,98,11957,17231,"No",18,3,2,14,13,8,5,12,3,2,1,1,3,3,1,0
984,984,4,False,"Travel_Rarely",1038,95,10851,19863,"Yes",18,3,1,24,7,7,0,7,2,1,2,20,1,2,3,2
985,985,1,False,"Non-Travel",458,74,3544,8532,"No",16,3,1,6,4,2,0,0,3,3,2,16,3,0,3,9
986,986,7,False,"Travel_Frequently",1368,88,4523,4386,"No",11,3,3,7,6,5,0,4,4,4,4,28,2,4,4,0
987,987,5,False,"Travel_Frequently",458,60,13191,23281,"Yes",17,3,0,20,1,0,0,0,1,1,3,26,3,6,3,3
988,988,18,False,"Travel_Rarely",546,83,2008,6896,"No",14,3,2,1,1,0,1,0,2,2,2,10,3,3,3,1
989,989,3,False,"Travel_Rarely",1398,79,18041,13022,"No",14,3,0,21,20,15,1,12,3,3,4,2,3,2,3,0
990,990,13,False,"Travel_Rarely",1084,54,6261,4185,"No",18,3,1,9,7,7,1,7,4,4,1,29,3,3,1,3
991,991,18,False,"Travel_Rarely",258,54,2950,17363,"No",13,3,0,12,5,4,0,4,3,1,3,8,3,2,1,9
992,992,17,True,"Travel_Rarely",286,31,19246,25761,"Yes",12,3,0,40,31,15,13,8,4,2,4,2,3,2,3,7
993,993,1,False,"Travel_Rarely",1010,97,3760,5598,"No",15,3,3,3,3,2,1,2,1,4,1,1,3,5,3,1
994,994,21,False,"Non-Travel",1038,88,2342,21437,"No",19,3,0,3,2,2,2,2,2,4,4,8,2,2,2,0
995,995,9,True,"Non-Travel",1362,67,5304,4652,"Yes",13,3,0,9,5,2,0,4,1,4,2,19,4,3,2,8
996,996,23,False,"Non-Travel",1052,57,8865,16840,"No",12,3,0,23,19,7,12,8,4,4,4,6,2,2,3,6
997,997,18,False,"Travel_Rarely",911,76,3748,4077,"No",13,3,0,12,12,8,1,7,4,2,3,1,3,6,2,1
998,998,21,False,"Non-Travel",830,78,2033,7103,"No",13,3,1,1,1,0,0,0,4,2,3,13,3,2,3,1
999,999,24,False,"Travel_Rarely",117,99,17068,5355,"Yes",14,3,0,21,21,9,11,10,3,1,4,10,3,3,3,1
1000,1000,9,False,"Travel_Rarely",218,100,6929,12241,"No",11,3,1,10,8,7,7,7,2,4,2,7,4,3,2,4
1001,1001,23,False,"Travel_Rarely",630,67,10855,8552,"No",11,3,1,15,12,11,2,11,3,4,1,4,2,2,2,7
1002,1002,23,False,"Travel_Rarely",536,82,8380,21708,"Yes",14,3,2,10,9,8,0,8,4,3,4,10,4,3,3,0
1003,1003,21,False,"Travel_Rarely",1090,83,2297,17967,"No",14,3,2,2,2,2,2,2,4,2,4,10,3,2,3,1
1004,1004,18,True,"Travel_Rarely",1330,37,2377,19373,"No",20,4,1,1,1,1,0,0,1,3,3,21,3,0,2,1
1005,1005,23,False,"Travel_Rarely",1339,41,9419,8053,"No",12,3,1,12,10,9,7,4,2,4,3,5,3,2,3,2
1006,1006,9,False,"Non-Travel",641,85,4736,6069,"Yes",12,3,1,4,2,2,2,2,4,3,2,25,3,2,4,7
1007,1007,1,True,"Travel_Rarely",813,61,2293,3020,"Yes",16,3,1,6,2,0,2,0,2,4,1,1,3,2,2,2
1008,1008,18,False,"Travel_Frequently",968,40,2838,4257,"No",14,3,0,8,7,0,7,7,2,3,2,6,2,6,2,0
1009,1009,21,False,"Travel_Rarely",1401,56,3931,20990,"No",11,3,1,6,4,3,1,2,3,2,1,4,3,5,3,2
1010,1010,21,True,"Travel_Frequently",448,74,2033,14470,"No",18,3,1,1,1,0,0,0,2,1,3,12,2,2,4,1
1011,1011,5,False,"Non-Travel",697,40,11031,26862,"No",20,4,1,13,11,7,4,8,3,3,3,10,3,2,4,4
1012,1012,1,True,"Travel_Frequently",887,88,2366,20898,"Yes",14,3,1,8,8,7,1,7,3,3,1,5,2,2,3,1
1013,1013,1,False,"Travel_Rarely",634,35,3312,18783,"No",17,3,2,6,3,2,0,2,2,4,4,5,4,3,3,3
1014,1014,18,True,"Travel_Rarely",1162,97,2587,10261,"No",16,3,0,5,4,2,1,0,1,4,4,24,3,3,3,1
1015,1015,14,False,"Travel_Rarely",788,36,2177,8318,"No",16,3,0,6,6,3,0,4,2,2,1,24,3,3,3,1
1016,1016,18,False,"Non-Travel",1123,96,2935,7324,"Yes",13,3,2,1,1,0,0,0,4,4,2,16,4,2,2,1
1017,1017,11,False,"Travel_Rarely",188,56,4272,9558,"No",19,3,0,16,1,0,0,0,2,4,1,29,1,3,3,4
1018,1018,18,True,"Travel_Frequently",1368,99,3894,9129,"No",16,3,0,4,2,2,1,2,3,3,3,4,2,3,3,5
1019,1019,20,False,"Travel_Frequently",1218,52,19197,8213,"Yes",14,3,1,21,21,8,1,6,2,3,3,1,3,3,3,1
1020,1020,2,False,"Travel_Rarely",728,36,3540,7018,"No",21,4,1,9,9,8,5,8,2,3,4,23,2,5,3,1
1021,1021,1,False,"Non-Travel",1431,33,1514,8018,"No",16,3,0,0,0,0,0,0,2,3,3,14,3,4,1,1
1022,1022,11,False,"Travel_Rarely",628,82,4404,10228,"No",12,3,0,6,4,3,1,2,2,3,1,8,4,3,4,2
1023,1023,1,False,"Travel_Frequently",1186,44,2821,2997,"No",16,3,1,8,2,2,2,2,3,3,1,3,3,2,3,3
1024,1024,9,False,"Travel_Rarely",682,71,5561,15975,"No",16,3,1,6,5,3,0,4,2,1,4,18,3,2,1,0
1025,1025,9,False,"Travel_Rarely",1371,77,4260,5915,"Yes",12,3,1,5,5,2,0,3,4,3,4,10,3,2,4,1
1026,1026,13,False,"Travel_Rarely",556,93,5906,23888,"No",13,3,2,10,9,8,3,8,2,4,4,25,2,2,2,0
1027,1027,20,False,"Travel_Rarely",300,56,18880,17312,"No",11,3,0,24,22,6,4,14,1,3,1,2,3,2,2,5
1028,1028,13,False,"Travel_Rarely",157,77,4440,25198,"Yes",19,3,0,9,5,2,1,4,3,1,4,10,3,3,3,6
1029,1029,15,False,"Travel_Rarely",930,73,4081,20003,"Yes",14,3,0,20,20,7,1,8,1,3,1,6,2,3,1,1
1030,1030,11,False,"Non-Travel",805,57,4447,23163,"No",12,3,0,9,9,7,0,8,3,2,2,4,3,5,2,1
1031,1031,9,False,"Travel_Rarely",1329,61,4115,13192,"No",19,3,3,8,4,3,0,3,3,1,3,29,3,3,3,8
1032,1032,18,False,"Travel_Rarely",477,49,3597,6409,"No",22,4,0,6,4,3,1,2,4,2,4,24,3,2,3,8
1033,1033,17,False,"Travel_Rarely",1308,44,19626,17544,"No",14,3,0,21,20,7,4,9,3,3,1,14,2,2,4,1
1034,1034,2,False,"Travel_Rarely",1436,34,2306,16047,"Yes",20,4,1,13,7,7,4,5,2,3,4,6,3,3,1,2
1035,1035,9,False,"Non-Travel",1050,65,5593,17970,"No",13,3,1,15,15,10,4,12,2,3,4,9,2,2,3,1
1036,1036,9,True,"Travel_Frequently",143,56,9355,9558,"No",18,3,0,8,8,7,7,7,1,2,3,4,3,5,3,1
1037,1037,18,False,"Travel_Rarely",991,71,2659,17759,"Yes",13,3,1,3,3,2,0,2,3,4,3,6,3,2,3,1
1038,1038,9,False,"Travel_Rarely",586,48,4037,21816,"No",22,4,1,9,9,8,0,8,1,1,1,1,4,5,3,1
1039,1039,9,False,"Travel_Rarely",1147,52,5940,17011,"No",14,3,1,16,6,2,0,5,4,1,4,3,3,4,3,2
1040,1040,9,False,"Travel_Rarely",759,46,5715,22553,"No",12,3,2,8,5,4,1,3,4,2,3,2,3,5,3,7
1041,1041,1,False,"Travel_Rarely",1280,64,2889,26897,"No",11,3,2,2,2,2,2,1,4,4,3,7,2,2,3,1
1042,1042,1,False,"Travel_Rarely",241,48,2141,5348,"No",12,3,1,6,6,4,1,1,2,2,2,7,2,3,2,1
1043,1043,9,False,"Non-Travel",976,100,4465,12069,"No",18,3,0,4,3,2,2,2,3,4,1,26,3,2,3,0
1044,1044,1,True,"Travel_Frequently",561,33,4084,4156,"No",12,3,0,7,7,2,7,7,4,3,1,3,3,2,1,1
1045,1045,1,False,"Travel_Rarely",201,84,3204,10415,"No",14,3,1,8,3,2,2,2,4,1,4,5,3,3,3,5
1046,1046,18,True,"Travel_Rarely",1122,70,2404,4303,"Yes",21,4,0,8,2,2,2,2,4,1,4,6,3,2,1,7
1047,1047,18,False,"Non-Travel",1124,97,1611,19305,"No",15,3,0,0,0,0,0,0,4,4,3,1,3,5,4,1
1048,1048,3,False,"Travel_Rarely",168,33,18789,9946,"No",14,3,1,26,11,4,0,8,4,2,3,4,2,2,3,2
1049,1049,1,False,"Travel_Rarely",583,53,2875,9973,"Yes",20,4,0,8,8,5,2,2,3,4,2,4,3,2,2,1
1050,1050,7,False,"Non-Travel",390,32,5660,17056,"Yes",13,3,1,12,5,3,1,2,4,3,4,1,1,2,3,2
1051,1051,11,False,"Non-Travel",792,77,6472,8989,"Yes",15,3,1,9,9,8,5,8,4,4,4,1,3,2,3,1
1052,1052,18,True,"Travel_Rarely",104,69,2074,26619,"Yes",12,3,1,1,1,0,0,0,1,1,4,2,3,2,3,1
1053,1053,11,False,"Travel_Frequently",1001,72,5679,19627,"Yes",13,3,1,10,8,7,4,7,4,3,2,9,3,3,3,3
1054,1054,20,False,"Travel_Rarely",452,81,19045,18938,"Yes",14,3,0,37,36,10,4,13,4,1,3,1,3,2,3,0
1055,1055,9,True,"Travel_Rarely",303,84,5813,13492,"Yes",18,3,0,10,10,7,7,7,3,4,4,27,3,2,3,1
1056,1056,15,False,"Travel_Rarely",638,91,5175,22162,"No",12,3,1,9,5,3,1,3,3,3,3,8,4,3,2,5
1057,1057,20,False,"Travel_Rarely",532,58,19232,4933,"No",11,3,0,22,22,17,11,15,3,4,4,4,3,3,3,1
1058,1058,9,False,"Travel_Frequently",715,54,5332,21602,"No",13,3,0,10,5,2,0,3,4,1,4,2,3,3,3,7
1059,1059,11,False,"Travel_Frequently",721,58,4011,10781,"No",23,4,0,12,12,8,3,7,3,4,4,1,3,2,3,1
1060,1060,2,False,"Travel_Rarely",723,77,5405,4244,"Yes",20,4,2,20,4,2,0,3,2,4,1,2,1,4,2,2
1061,1061,11,False,"Travel_Frequently",138,37,4425,15986,"No",11,3,0,10,6,2,1,2,2,2,4,2,3,5,3,5
1062,1062,1,False,"Travel_Rarely",798,66,2187,5013,"No",12,3,2,6,5,3,0,3,1,3,3,6,2,5,2,0
1063,1063,14,False,"Travel_Rarely",544,52,2696,24017,"Yes",11,3,1,4,3,2,1,0,3,3,3,2,3,5,3,0
1064,1064,1,False,"Travel_Rarely",832,63,2911,14776,"No",13,3,1,2,2,2,0,2,3,4,3,5,2,2,2,1
1065,1065,9,False,"Travel_Rarely",828,77,6582,8346,"Yes",13,3,0,10,6,5,0,5,2,4,3,2,3,2,4,4
1066,1066,13,False,"Travel_Rarely",1083,96,6549,3173,"No",14,3,2,8,8,6,1,7,3,2,2,29,1,2,2,1
1067,1067,13,False,"Travel_Frequently",853,96,4148,11275,"No",12,3,1,4,4,3,0,3,3,1,3,1,3,1,3,1
1068,1068,1,False,"Travel_Frequently",490,61,3291,17940,"No",14,3,2,8,7,5,1,1,4,2,4,10,3,2,2,0
1069,1069,15,False,"Travel_Rarely",549,75,3697,9278,"No",14,3,2,12,10,9,9,8,4,4,1,8,3,3,3,9
1070,1070,28,False,"Travel_Rarely",884,80,10435,25800,"No",13,3,2,18,18,15,14,12,1,3,4,15,2,2,3,1
1071,1071,5,False,"Travel_Frequently",593,88,13499,13782,"No",17,3,0,20,18,7,2,13,2,3,3,9,3,3,2,9
1072,1072,9,False,"Travel_Rarely",959,41,8639,24835,"No",18,3,0,6,2,2,2,2,1,3,4,28,2,3,3,2
1073,1073,7,False,"Travel_Rarely",717,34,5562,9697,"No",14,3,0,19,10,7,0,9,3,2,4,13,3,3,3,6
1074,1074,7,False,"Travel_Rarely",755,97,6540,19394,"No",19,3,0,10,1,1,0,0,3,2,3,9,2,5,3,9
1075,1075,23,False,"Travel_Rarely",371,80,9610,3840,"No",13,3,1,10,4,3,0,2,4,3,3,19,1,2,1,3
